Unnamed: 0,date,n_sick,calls,n_duty,n_sby,sby_need,dafted,Outlier,date_str,weekofyear,date_weekday,weekday_weekofyear,day,month,year,month_int,season,Feiertage,schulferien,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,avg_24,avg_25,avg_26,avg_27,avg_28,avg_29,avg_30
892,2018-09-10,102,7896.0,1900,90,0.0,0.0,False,2018-09-10,37,Mon,Mon 37,10,Sep,2018,9,Fall,0,0,29.142857142857142,25.5,29.22222222222222,44.5,70.72727272727273,67.66666666666667,86.84615384615384,93.78571428571429,108.4,110.5625,104.05882352941177,98.27777777777777,93.10526315789474,89.35,85.0952380952381,85.5,81.95652173913044,84.41666666666667,83.04,86.42307692307692,83.22222222222223,81.0,78.20689655172414,75.6
893,2018-09-11,90,9504.0,1900,90,91.0,1.0,False,2018-09-11,37,Tue,Tue 37,11,Sep,2018,9,Fall,0,0,29.142857142857142,25.5,29.22222222222222,44.5,70.72727272727273,67.66666666666667,86.84615384615384,93.78571428571429,108.4,110.5625,104.05882352941177,98.27777777777777,93.10526315789474,89.35,85.0952380952381,85.5,81.95652173913044,84.41666666666667,83.04,86.42307692307692,83.22222222222223,81.0,78.20689655172414,75.6
894,2018-09-12,91,9606.0,1900,90,113.0,23.0,False,2018-09-12,37,Wed,Wed 37,12,Sep,2018,9,Fall,0,0,29.142857142857142,25.5,29.22222222222222,44.5,70.72727272727273,67.66666666666667,86.84615384615384,93.78571428571429,108.4,110.5625,104.05882352941177,98.27777777777777,93.10526315789474,89.35,85.0952380952381,85.5,81.95652173913044,84.41666666666667,83.04,86.42307692307692,83.22222222222223,81.0,78.20689655172414,75.6
895,2018-09-13,97,8010.0,1900,90,0.0,0.0,False,2018-09-13,37,Thu,Thu 37,13,Sep,2018,9,Fall,0,0,29.142857142857142,25.5,29.22222222222222,44.5,70.72727272727273,67.66666666666667,86.84615384615384,93.78571428571429,108.4,110.5625,104.05882352941177,98.27777777777777,93.10526315789474,89.35,85.0952380952381,85.5,81.95652173913044,84.41666666666667,83.04,86.42307692307692,83.22222222222223,81.0,78.20689655172414,75.6
896,2018-09-14,100,7662.0,1900,90,0.0,0.0,False,2018-09-14,37,Fri,Fri 37,14,Sep,2018,9,Fall,0,0,29.142857142857142,25.5,29.22222222222222,44.5,70.72727272727273,67.66666666666667,86.84615384615384,93.78571428571429,108.4,110.5625,104.05882352941177,98.27777777777777,93.10526315789474,89.35,85.0952380952381,85.5,81.95652173913044,84.41666666666667,83.04,86.42307692307692,83.22222222222223,81.0,78.20689655172414,75.6
897,2018-09-15,97,7746.0,1900,90,0.0,0.0,False,2018-09-15,37,Sat,Sat 37,15,Sep,2018,9,Fall,0,0,29.142857142857142,25.5,29.22222222222222,44.5,70.72727272727273,67.66666666666667,86.84615384615384,93.78571428571429,108.4,110.5625,104.05882352941177,98.27777777777777,93.10526315789474,89.35,85.0952380952381,85.5,81.95652173913044,84.41666666666667,83.04,86.42307692307692,83.22222222222223,81.0,78.20689655172414,75.6
898,2018-09-16,93,9120.0,1900,90,17.0,0.0,False,2018-09-16,37,Sun,Sun 37,16,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
899,2018-09-17,90,7680.0,1900,90,0.0,0.0,False,2018-09-17,38,Mon,Mon 38,17,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
900,2018-09-18,89,8892.0,1900,90,0.0,0.0,False,2018-09-18,38,Tue,Tue 38,18,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
901,2018-09-19,107,8040.0,1900,90,0.0,0.0,False,2018-09-19,38,Wed,Wed 38,19,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
902,2018-09-20,116,8784.0,1900,90,0.0,0.0,False,2018-09-20,38,Thu,Thu 38,20,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
903,2018-09-21,116,9108.0,1900,90,38.0,0.0,False,2018-09-21,38,Fri,Fri 38,21,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
904,2018-09-22,102,9438.0,1900,90,90.0,0.0,False,2018-09-22,38,Sat,Sat 38,22,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
905,2018-09-23,104,6420.0,1900,90,0.0,0.0,False,2018-09-23,38,Sun,Sun 38,23,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
906,2018-09-24,104,8700.0,1900,90,0.0,0.0,False,2018-09-24,39,Mon,Mon 39,24,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
907,2018-09-25,106,9228.0,1900,90,52.0,0.0,False,2018-09-25,39,Tue,Tue 39,25,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
908,2018-09-26,104,8364.0,1900,90,0.0,0.0,False,2018-09-26,39,Wed,Wed 39,26,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
909,2018-09-27,106,7800.0,1900,90,0.0,0.0,False,2018-09-27,39,Thu,Thu 39,27,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
910,2018-09-28,114,7278.0,1900,90,0.0,0.0,False,2018-09-28,39,Fri,Fri 39,28,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
911,2018-09-29,100,7224.0,1900,90,0.0,0.0,False,2018-09-29,39,Sat,Sat 39,29,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
912,2018-09-30,102,7734.0,1900,90,0.0,0.0,False,2018-09-30,39,Sun,Sun 39,30,Sep,2018,9,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
913,2018-10-01,100,9456.0,1900,90,92.0,2.0,False,2018-10-01,40,Mon,Mon 40,01,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
914,2018-10-02,89,9036.0,1900,90,0.0,0.0,False,2018-10-02,40,Tue,Tue 40,02,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
915,2018-10-03,94,8592.0,1900,90,0.0,0.0,False,2018-10-03,40,Wed,Wed 40,03,Oct,2018,10,Fall,1,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
916,2018-10-04,93,10188.0,1900,90,231.0,141.0,False,2018-10-04,40,Thu,Thu 40,04,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
917,2018-10-05,92,8964.0,1900,90,0.0,0.0,False,2018-10-05,40,Fri,Fri 40,05,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
918,2018-10-06,77,7764.0,1900,90,0.0,0.0,False,2018-10-06,40,Sat,Sat 40,06,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
919,2018-10-07,85,7518.0,1900,90,0.0,0.0,False,2018-10-07,40,Sun,Sun 40,07,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
920,2018-10-08,93,9990.0,1900,90,191.0,101.0,False,2018-10-08,41,Mon,Mon 41,08,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
921,2018-10-09,97,9870.0,1900,90,171.0,81.0,False,2018-10-09,41,Tue,Tue 41,09,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
922,2018-10-10,97,7896.0,1900,90,0.0,0.0,False,2018-10-10,41,Wed,Wed 41,10,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
923,2018-10-11,103,7302.0,1900,90,0.0,0.0,False,2018-10-11,41,Thu,Thu 41,11,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
924,2018-10-12,106,7506.0,1900,90,0.0,0.0,False,2018-10-12,41,Fri,Fri 41,12,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
925,2018-10-13,93,9318.0,1900,90,57.0,0.0,False,2018-10-13,41,Sat,Sat 41,13,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
926,2018-10-14,99,8124.0,1900,90,0.0,0.0,False,2018-10-14,41,Sun,Sun 41,14,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
927,2018-10-15,102,7194.0,1900,90,0.0,0.0,False,2018-10-15,42,Mon,Mon 42,15,Oct,2018,10,Fall,0,0,32.57142857142857,52.375,46.55555555555556,41.9,38.09090909090909,54.166666666666664,50.0,46.42857142857143,49.46666666666667,46.375,43.64705882352941,41.22222222222222,39.05263157894737,37.1,37.80952380952381,36.09090909090909,34.52173913043478,36.833333333333336,36.88,35.46153846153846,34.148148148148145,32.92857142857143,31.79310344827586,31.3
928,2018-10-16,97,9300.0,1900,90,57.0,0.0,False,2018-10-16,42,Tue,Tue 42,16,Oct,2018,10,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
929,2018-10-17,97,9834.0,1900,90,164.0,74.0,False,2018-10-17,42,Wed,Wed 42,17,Oct,2018,10,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
930,2018-10-18,100,8874.0,1900,90,0.0,0.0,False,2018-10-18,42,Thu,Thu 42,18,Oct,2018,10,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
931,2018-10-19,109,6852.0,1900,90,0.0,0.0,False,2018-10-19,42,Fri,Fri 42,19,Oct,2018,10,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
932,2018-10-20,98,6816.0,1900,90,0.0,0.0,False,2018-10-20,42,Sat,Sat 42,20,Oct,2018,10,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
933,2018-10-21,103,8832.0,1900,90,0.0,0.0,False,2018-10-21,42,Sun,Sun 42,21,Oct,2018,10,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
934,2018-10-22,102,7968.0,1900,90,0.0,0.0,False,2018-10-22,43,Mon,Mon 43,22,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
935,2018-10-23,98,9468.0,1900,90,92.0,2.0,False,2018-10-23,43,Tue,Tue 43,23,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
936,2018-10-24,90,7074.0,1900,90,0.0,0.0,False,2018-10-24,43,Wed,Wed 43,24,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
937,2018-10-25,78,7512.0,1900,90,0.0,0.0,False,2018-10-25,43,Thu,Thu 43,25,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
938,2018-10-26,81,7092.0,1900,90,0.0,0.0,False,2018-10-26,43,Fri,Fri 43,26,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
939,2018-10-27,79,8766.0,1900,90,0.0,0.0,False,2018-10-27,43,Sat,Sat 43,27,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
940,2018-10-28,87,7710.0,1900,90,0.0,0.0,False,2018-10-28,43,Sun,Sun 43,28,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
941,2018-10-29,93,7662.0,1900,90,0.0,0.0,False,2018-10-29,44,Mon,Mon 44,29,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
942,2018-10-30,82,7164.0,1900,90,0.0,0.0,False,2018-10-30,44,Tue,Tue 44,30,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
943,2018-10-31,85,8502.0,1900,90,0.0,0.0,False,2018-10-31,44,Wed,Wed 44,31,Oct,2018,10,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
944,2018-11-01,77,9174.0,1900,90,12.0,0.0,False,2018-11-01,44,Thu,Thu 44,01,Nov,2018,11,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
945,2018-11-02,75,10140.0,1900,90,203.0,113.0,False,2018-11-02,44,Fri,Fri 44,02,Nov,2018,11,Fall,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
946,2018-11-03,70,7806.0,1900,90,0.0,0.0,False,2018-11-03,44,Sat,Sat 44,03,Nov,2018,11,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
947,2018-11-04,72,9168.0,1900,90,6.0,0.0,False,2018-11-04,44,Sun,Sun 44,04,Nov,2018,11,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
948,2018-11-05,75,7752.0,1900,90,0.0,0.0,False,2018-11-05,45,Mon,Mon 45,05,Nov,2018,11,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
949,2018-11-06,62,9132.0,1900,90,0.0,0.0,False,2018-11-06,45,Tue,Tue 45,06,Nov,2018,11,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
950,2018-11-07,57,7638.0,1900,90,0.0,0.0,False,2018-11-07,45,Wed,Wed 45,07,Nov,2018,11,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
951,2018-11-08,58,7188.0,1900,90,0.0,0.0,False,2018-11-08,45,Thu,Thu 45,08,Nov,2018,11,Fall,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.46153846153846156,14.928571428571429,14.733333333333333,13.8125,13.0,12.277777777777779,11.631578947368421,11.05,10.523809523809524,10.045454545454545,9.608695652173912,13.041666666666666,12.52,12.038461538461538,11.592592592592593,11.178571428571429,10.793103448275861,15.9
